{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 64,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 4,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': False,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for GatV1_K4_ns and Cora:

Epoch 01| Loss: 2.0049| Acc: 0.1071| Train Time: 0.1985s
Train: 0.7929| Val: 0.4520| Test: 0.4750| Eval Time: 0.0930s
Epoch 02| Loss: 1.6664| Acc: 0.4857| Train Time: 0.0400s
Train: 0.9429| Val: 0.6560| Test: 0.6440| Eval Time: 0.0940s
Epoch 03| Loss: 1.3277| Acc: 0.7571| Train Time: 0.0300s
Train: 0.9643| Val: 0.7300| Test: 0.7070| Eval Time: 0.0880s
Epoch 04| Loss: 1.0991| Acc: 0.8429| Train Time: 0.0346s
Train: 0.9714| Val: 0.7500| Test: 0.7340| Eval Time: 0.0980s
Epoch 05| Loss: 0.9173| Acc: 0.8857| Train Time: 0.0330s
Train: 0.9857| Val: 0.7560| Test: 0.7350| Eval Time: 0.1010s
Epoch 06| Loss: 0.8045| Acc: 0.8857| Train Time: 0.0350s
Train: 0.9929| Val: 0.7700| Test: 0.7490| Eval Time: 0.0911s
Epoch 07| Loss: 0.7493| Acc: 0.9500| Train Time: 0.0300s
Train: 0.9929| Val: 0.7640| Test: 0.7550| Eval Time: 0.0920s
Epoch 08| Loss: 0.5466| Acc: 0.9429| Train Time: 0.0330s
Train: 1.0000| Val: 0.7560| Test: 0.7600| Eval Time: 0.0960s
Epoch 09| Loss: 0.4530| Acc: 0.9786| Train Time: 0.0350s
Train: 1.0000| Val: 0.7560| Test: 0.7570| Eval Time: 0.1090s
Epoch 10| Loss: 0.3695| Acc: 0.9571| Train Time: 0.0360s
Train: 1.0000| Val: 0.7500| Test: 0.7550| Eval Time: 0.0990s
Epoch 11| Loss: 0.3603| Acc: 0.9786| Train Time: 0.0280s
Train: 1.0000| Val: 0.7520| Test: 0.7530| Eval Time: 0.0990s
Epoch 12| Loss: 0.2812| Acc: 0.9857| Train Time: 0.0390s
Train: 1.0000| Val: 0.7520| Test: 0.7580| Eval Time: 0.0936s
Epoch 13| Loss: 0.2251| Acc: 0.9929| Train Time: 0.0320s
Train: 1.0000| Val: 0.7520| Test: 0.7590| Eval Time: 0.1050s
Epoch 14| Loss: 0.2370| Acc: 0.9929| Train Time: 0.0380s
Train: 1.0000| Val: 0.7540| Test: 0.7630| Eval Time: 0.1190s
Epoch 15| Loss: 0.2174| Acc: 0.9857| Train Time: 0.0420s
Train: 1.0000| Val: 0.7560| Test: 0.7620| Eval Time: 0.1070s
Epoch 16| Loss: 0.2644| Acc: 0.9714| Train Time: 0.0320s
Train: 1.0000| Val: 0.7520| Test: 0.7640| Eval Time: 0.1040s
Epoch 17| Loss: 0.1453| Acc: 0.9857| Train Time: 0.0360s
Train: 1.0000| Val: 0.7480| Test: 0.7620| Eval Time: 0.1050s
Epoch 18| Loss: 0.1418| Acc: 1.0000| Train Time: 0.0380s
Train: 1.0000| Val: 0.7480| Test: 0.7720| Eval Time: 0.1130s
Epoch 19| Loss: 0.1572| Acc: 0.9857| Train Time: 0.0280s
Train: 1.0000| Val: 0.7420| Test: 0.7720| Eval Time: 0.0970s
Epoch 20| Loss: 0.0949| Acc: 1.0000| Train Time: 0.0260s
Train: 1.0000| Val: 0.7420| Test: 0.7740| Eval Time: 0.1060s
Epoch 21| Loss: 0.1230| Acc: 0.9929| Train Time: 0.0290s
