{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.TRANS: 'TRANS'>,
    'nbor_degree': 1,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 4,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for Trans_K1_s and Cora:

Epoch 01| Loss: 1.9660| Acc: 0.1714| Train Time: 0.5465s
Train: 0.6643| Val: 0.2660| Test: 0.2480| Eval Time: 0.3650s
Epoch 02| Loss: 1.8795| Acc: 0.2429| Train Time: 0.4496s
Train: 0.8143| Val: 0.3780| Test: 0.3650| Eval Time: 0.3966s
Epoch 03| Loss: 1.6746| Acc: 0.3357| Train Time: 0.4775s
Train: 0.9071| Val: 0.4240| Test: 0.4430| Eval Time: 0.3440s
Epoch 04| Loss: 1.5159| Acc: 0.4357| Train Time: 0.4165s
Train: 0.9500| Val: 0.5080| Test: 0.5220| Eval Time: 0.3320s
Epoch 05| Loss: 1.2728| Acc: 0.5714| Train Time: 0.4670s
Train: 0.9643| Val: 0.5520| Test: 0.5520| Eval Time: 0.3360s
Epoch 06| Loss: 1.0298| Acc: 0.6643| Train Time: 0.4285s
Train: 0.9714| Val: 0.5500| Test: 0.5510| Eval Time: 0.3780s
Epoch 07| Loss: 0.9243| Acc: 0.6857| Train Time: 0.4620s
Train: 0.9714| Val: 0.5420| Test: 0.5560| Eval Time: 0.3216s
Epoch 08| Loss: 0.8684| Acc: 0.6786| Train Time: 0.4170s
Train: 0.9929| Val: 0.5600| Test: 0.5670| Eval Time: 0.3150s
Epoch 09| Loss: 0.6190| Acc: 0.8357| Train Time: 0.3810s
Train: 0.9929| Val: 0.5680| Test: 0.5650| Eval Time: 0.3266s
Epoch 10| Loss: 0.4793| Acc: 0.8286| Train Time: 0.3814s
Train: 0.9929| Val: 0.5660| Test: 0.5600| Eval Time: 0.3195s
Epoch 11| Loss: 0.4181| Acc: 0.8786| Train Time: 0.4001s
Train: 1.0000| Val: 0.5700| Test: 0.5490| Eval Time: 0.3310s
Epoch 12| Loss: 0.4092| Acc: 0.8929| Train Time: 0.3870s
Train: 1.0000| Val: 0.5520| Test: 0.5400| Eval Time: 0.3070s
Epoch 13| Loss: 0.4399| Acc: 0.9000| Train Time: 0.4195s
Train: 1.0000| Val: 0.5340| Test: 0.5430| Eval Time: 0.2890s
Epoch 14| Loss: 0.3271| Acc: 0.8786| Train Time: 0.3700s
Train: 1.0000| Val: 0.5320| Test: 0.5420| Eval Time: 0.3870s
Epoch 15| Loss: 0.4202| Acc: 0.8786| Train Time: 0.4250s
Train: 1.0000| Val: 0.5180| Test: 0.5490| Eval Time: 0.3280s
Epoch 16| Loss: 0.2740| Acc: 0.9143| Train Time: 0.5470s
Train: 1.0000| Val: 0.5240| Test: 0.5510| Eval Time: 0.4930s
Epoch 17| Loss: 0.2604| Acc: 0.9286| Train Time: 0.6952s
Train: 1.0000| Val: 0.5220| Test: 0.5470| Eval Time: 0.4990s
Epoch 18| Loss: 0.2246| Acc: 0.9286| Train Time: 0.6455s
Train: 1.0000| Val: 0.5260| Test: 0.5490| Eval Time: 0.4460s
Epoch 19| Loss: 0.4408| Acc: 0.9214| Train Time: 0.5625s
Train: 1.0000| Val: 0.5280| Test: 0.5420| Eval Time: 0.4627s
Epoch 20| Loss: 0.2779| Acc: 0.9143| Train Time: 0.6245s
