{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.PUBMED: 'PubMed'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 64,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 1,
    'num_heads': 8,
    'num_of_epochs': 500,
    'num_of_layers': 3,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: PubMed

Run 01 for GatV1_K1_s and PubMed:

Epoch 01| Loss: 1.1060| Acc: 0.3667| Train Time: 1.4368s
Train: 0.3333| Val: 0.1960| Test: 0.1800| Eval Time: 7.9121s
Epoch 02| Loss: 1.0224| Acc: 0.4333| Train Time: 0.8040s
Train: 0.6833| Val: 0.5260| Test: 0.5380| Eval Time: 1.2910s
Epoch 03| Loss: 0.9362| Acc: 0.6667| Train Time: 0.8136s
Train: 0.9167| Val: 0.7360| Test: 0.7130| Eval Time: 1.3450s
Epoch 04| Loss: 0.7223| Acc: 0.8667| Train Time: 0.0450s
Train: 0.9333| Val: 0.7220| Test: 0.7180| Eval Time: 1.3586s
Epoch 05| Loss: 0.4528| Acc: 0.9167| Train Time: 0.0440s
Train: 0.9667| Val: 0.7380| Test: 0.7210| Eval Time: 1.3740s
Epoch 06| Loss: 0.2989| Acc: 0.9667| Train Time: 0.0440s
Train: 0.9667| Val: 0.7480| Test: 0.7260| Eval Time: 1.3256s
Epoch 07| Loss: 0.1491| Acc: 0.9333| Train Time: 0.0450s
Train: 0.9833| Val: 0.7480| Test: 0.7420| Eval Time: 1.2436s
Epoch 08| Loss: 0.0689| Acc: 0.9833| Train Time: 0.0420s
Train: 1.0000| Val: 0.7460| Test: 0.7390| Eval Time: 1.3130s
Epoch 09| Loss: 0.0459| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7320| Test: 0.7350| Eval Time: 1.2820s
Epoch 10| Loss: 0.0138| Acc: 1.0000| Train Time: 0.0480s
Train: 1.0000| Val: 0.7360| Test: 0.7190| Eval Time: 1.3036s
Epoch 11| Loss: 0.0117| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7480| Test: 0.7340| Eval Time: 1.2510s
Epoch 12| Loss: 0.0039| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7560| Test: 0.7510| Eval Time: 1.3401s
Epoch 13| Loss: 0.0006| Acc: 1.0000| Train Time: 0.0520s
Train: 1.0000| Val: 0.7600| Test: 0.7590| Eval Time: 1.2956s
Epoch 14| Loss: 0.0008| Acc: 1.0000| Train Time: 0.0480s
Train: 1.0000| Val: 0.7720| Test: 0.7580| Eval Time: 1.2956s
Epoch 15| Loss: 0.0004| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7880| Test: 0.7600| Eval Time: 1.3340s
Epoch 16| Loss: 0.0009| Acc: 1.0000| Train Time: 0.0450s
Train: 1.0000| Val: 0.7780| Test: 0.7590| Eval Time: 1.3031s
Epoch 17| Loss: 0.0009| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7760| Test: 0.7600| Eval Time: 1.2511s
Epoch 18| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0500s
Train: 1.0000| Val: 0.7740| Test: 0.7610| Eval Time: 1.2601s
Epoch 19| Loss: 0.0001| Acc: 1.0000| Train Time: 0.0480s
Train: 1.0000| Val: 0.7760| Test: 0.7640| Eval Time: 1.2801s
Epoch 20| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7780| Test: 0.7650| Eval Time: 1.3260s
Epoch 21| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7760| Test: 0.7690| Eval Time: 1.2571s
Epoch 22| Loss: 0.0001| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7780| Test: 0.7690| Eval Time: 1.2966s
Epoch 23| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0510s
Train: 1.0000| Val: 0.7780| Test: 0.7690| Eval Time: 1.2715s
Epoch 24| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7780| Test: 0.7700| Eval Time: 1.2175s
Epoch 25| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0480s
Train: 1.0000| Val: 0.7780| Test: 0.7700| Eval Time: 1.3201s
Epoch 26| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7760| Test: 0.7700| Eval Time: 1.2445s
Epoch 27| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7760| Test: 0.7710| Eval Time: 1.2440s
Epoch 28| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7760| Test: 0.7720| Eval Time: 1.2426s
Epoch 29| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0480s
Train: 1.0000| Val: 0.7760| Test: 0.7720| Eval Time: 1.3571s
Epoch 30| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0495s
Train: 1.0000| Val: 0.7760| Test: 0.7730| Eval Time: 1.2646s
Epoch 31| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7740| Test: 0.7730| Eval Time: 1.3160s
Epoch 32| Loss: 0.0001| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7740| Test: 0.7740| Eval Time: 1.3000s
Epoch 33| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7740| Test: 0.7750| Eval Time: 1.2125s
Epoch 34| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7720| Test: 0.7760| Eval Time: 1.2490s
Epoch 35| Loss: 0.0000| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7720| Test: 0.7760| Eval Time: 1.2950s
