{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 1,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 50,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for GatV1_K1_s and Cora:

Epoch 01| Loss: 1.9522| Acc: 0.1786| Train Time: 1.5785s
Train: 0.8929| Val: 0.6500| Test: 0.6330| Eval Time: 4.3695s
Epoch 02| Loss: 1.4796| Acc: 0.6643| Train Time: 0.8460s
Train: 0.9571| Val: 0.6600| Test: 0.6820| Eval Time: 0.1891s
Epoch 03| Loss: 1.1429| Acc: 0.8357| Train Time: 0.8570s
Train: 0.9929| Val: 0.7060| Test: 0.7430| Eval Time: 0.2130s
Epoch 04| Loss: 0.8472| Acc: 0.9286| Train Time: 0.0280s
Train: 0.9929| Val: 0.7420| Test: 0.7640| Eval Time: 0.2000s
Epoch 05| Loss: 0.6485| Acc: 0.9357| Train Time: 0.0230s
Train: 0.9857| Val: 0.7540| Test: 0.7740| Eval Time: 0.2141s
Epoch 06| Loss: 0.4958| Acc: 0.9786| Train Time: 0.0210s
Train: 1.0000| Val: 0.7520| Test: 0.7760| Eval Time: 0.2060s
Epoch 07| Loss: 0.4752| Acc: 0.9714| Train Time: 0.0290s
Train: 1.0000| Val: 0.7560| Test: 0.7790| Eval Time: 0.2220s
Epoch 08| Loss: 0.3099| Acc: 0.9857| Train Time: 0.0240s
Train: 1.0000| Val: 0.7540| Test: 0.7820| Eval Time: 0.2160s
Epoch 09| Loss: 0.2411| Acc: 0.9857| Train Time: 0.0328s
Train: 1.0000| Val: 0.7600| Test: 0.7840| Eval Time: 0.2280s
Epoch 10| Loss: 0.2155| Acc: 0.9929| Train Time: 0.0290s
Train: 1.0000| Val: 0.7620| Test: 0.7880| Eval Time: 0.2281s
Epoch 11| Loss: 0.1625| Acc: 1.0000| Train Time: 0.0300s
Train: 1.0000| Val: 0.7640| Test: 0.7890| Eval Time: 0.2146s
Epoch 12| Loss: 0.1554| Acc: 1.0000| Train Time: 0.0250s
Train: 1.0000| Val: 0.7600| Test: 0.7890| Eval Time: 0.2130s
Epoch 13| Loss: 0.1252| Acc: 1.0000| Train Time: 0.0320s
Train: 1.0000| Val: 0.7600| Test: 0.7860| Eval Time: 0.2080s
Epoch 14| Loss: 0.0916| Acc: 1.0000| Train Time: 0.0230s
Train: 1.0000| Val: 0.7540| Test: 0.7860| Eval Time: 0.2160s
Epoch 15| Loss: 0.1165| Acc: 0.9929| Train Time: 0.0230s
Train: 1.0000| Val: 0.7560| Test: 0.7900| Eval Time: 0.2066s
Epoch 16| Loss: 0.0675| Acc: 1.0000| Train Time: 0.0220s
Train: 1.0000| Val: 0.7540| Test: 0.7860| Eval Time: 0.2102s
Epoch 17| Loss: 0.0482| Acc: 1.0000| Train Time: 0.0260s
Train: 1.0000| Val: 0.7520| Test: 0.7810| Eval Time: 0.2195s
Epoch 18| Loss: 0.0486| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7480| Test: 0.7770| Eval Time: 0.2940s
Epoch 19| Loss: 0.0426| Acc: 1.0000| Train Time: 0.0490s
Train: 1.0000| Val: 0.7420| Test: 0.7750| Eval Time: 0.3095s
Epoch 20| Loss: 0.0376| Acc: 1.0000| Train Time: 0.0570s
Train: 1.0000| Val: 0.7420| Test: 0.7700| Eval Time: 0.3396s
Epoch 21| Loss: 0.0665| Acc: 0.9929| Train Time: 0.0440s
Train: 1.0000| Val: 0.7420| Test: 0.7730| Eval Time: 0.3136s
Epoch 22| Loss: 0.0362| Acc: 1.0000| Train Time: 0.0400s
Train: 1.0000| Val: 0.7460| Test: 0.7800| Eval Time: 0.2971s
Epoch 23| Loss: 0.0265| Acc: 1.0000| Train Time: 0.0280s
Train: 1.0000| Val: 0.7440| Test: 0.7780| Eval Time: 0.2280s
Epoch 24| Loss: 0.0172| Acc: 1.0000| Train Time: 0.0250s
Train: 1.0000| Val: 0.7480| Test: 0.7800| Eval Time: 0.2150s
Epoch 25| Loss: 0.0077| Acc: 1.0000| Train Time: 0.0260s
Train: 1.0000| Val: 0.7460| Test: 0.7800| Eval Time: 0.2055s
Epoch 26| Loss: 0.0320| Acc: 1.0000| Train Time: 0.0290s
Train: 1.0000| Val: 0.7420| Test: 0.7780| Eval Time: 0.2230s
Epoch 27| Loss: 0.0384| Acc: 0.9929| Train Time: 0.0270s
Train: 1.0000| Val: 0.7400| Test: 0.7760| Eval Time: 0.2470s
Epoch 28| Loss: 0.0184| Acc: 1.0000| Train Time: 0.0260s
Train: 1.0000| Val: 0.7460| Test: 0.7740| Eval Time: 0.2250s
Epoch 29| Loss: 0.0282| Acc: 1.0000| Train Time: 0.0300s
Train: 1.0000| Val: 0.7400| Test: 0.7720| Eval Time: 0.2090s
Epoch 30| Loss: 0.0224| Acc: 1.0000| Train Time: 0.0310s
Train: 1.0000| Val: 0.7400| Test: 0.7710| Eval Time: 0.2070s
Epoch 31| Loss: 0.0282| Acc: 1.0000| Train Time: 0.0220s
Train: 1.0000| Val: 0.7400| Test: 0.7720| Eval Time: 0.2050s
Epoch 32| Loss: 0.0079| Acc: 1.0000| Train Time: 0.0320s
Train: 1.0000| Val: 0.7420| Test: 0.7700| Eval Time: 0.2096s
Epoch 33| Loss: 0.0148| Acc: 1.0000| Train Time: 0.0230s
Train: 1.0000| Val: 0.7460| Test: 0.7660| Eval Time: 0.2210s
Epoch 34| Loss: 0.0082| Acc: 1.0000| Train Time: 0.0230s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.2120s
Epoch 35| Loss: 0.0151| Acc: 1.0000| Train Time: 0.0280s
Train: 1.0000| Val: 0.7460| Test: 0.7650| Eval Time: 0.2120s
Epoch 36| Loss: 0.0082| Acc: 1.0000| Train Time: 0.0220s
Train: 1.0000| Val: 0.7460| Test: 0.7650| Eval Time: 0.2380s
Epoch 37| Loss: 0.0030| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.7460| Test: 0.7640| Eval Time: 0.2530s
Epoch 38| Loss: 0.0032| Acc: 1.0000| Train Time: 0.0310s
Train: 1.0000| Val: 0.7460| Test: 0.7630| Eval Time: 0.2365s
Epoch 39| Loss: 0.0048| Acc: 1.0000| Train Time: 0.0245s
Train: 1.0000| Val: 0.7460| Test: 0.7620| Eval Time: 0.2310s
Epoch 40| Loss: 0.0038| Acc: 1.0000| Train Time: 0.0240s
Train: 1.0000| Val: 0.7460| Test: 0.7620| Eval Time: 0.2320s
Epoch 41| Loss: 0.0123| Acc: 1.0000| Train Time: 0.0250s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.2130s
Epoch 42| Loss: 0.0046| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.7460| Test: 0.7600| Eval Time: 0.2030s
Epoch 43| Loss: 0.0098| Acc: 1.0000| Train Time: 0.0240s
Train: 1.0000| Val: 0.7460| Test: 0.7600| Eval Time: 0.2035s
Epoch 44| Loss: 0.0052| Acc: 1.0000| Train Time: 0.0250s
Train: 1.0000| Val: 0.7440| Test: 0.7600| Eval Time: 0.2300s
Epoch 45| Loss: 0.0036| Acc: 1.0000| Train Time: 0.0236s
Train: 1.0000| Val: 0.7460| Test: 0.7600| Eval Time: 0.2090s
Epoch 46| Loss: 0.0070| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.7460| Test: 0.7600| Eval Time: 0.2020s
Epoch 47| Loss: 0.0130| Acc: 1.0000| Train Time: 0.0260s
Train: 1.0000| Val: 0.7460| Test: 0.7600| Eval Time: 0.2081s
Epoch 48| Loss: 0.0053| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.2131s
Epoch 49| Loss: 0.0099| Acc: 1.0000| Train Time: 0.0230s
Train: 1.0000| Val: 0.7420| Test: 0.7610| Eval Time: 0.2045s
Epoch 50| Loss: 0.0031| Acc: 1.0000| Train Time: 0.0290s
Train: 1.0000| Val: 0.7440| Test: 0.7610| Eval Time: 0.2086s
Epoch 51| Loss: 0.0071| Acc: 1.0000| Train Time: 0.0240s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.2280s
Epoch 52| Loss: 0.0063| Acc: 1.0000| Train Time: 0.0270s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.2010s
Epoch 53| Loss: 0.0017| Acc: 1.0000| Train Time: 0.0280s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.2040s
Epoch 54| Loss: 0.0031| Acc: 1.0000| Train Time: 0.0240s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.2631s
Epoch 55| Loss: 0.0035| Acc: 1.0000| Train Time: 0.0340s
Train: 1.0000| Val: 0.7460| Test: 0.7610| Eval Time: 0.3737s
Epoch 56| Loss: 0.0009| Acc: 1.0000| Train Time: 0.0570s
Train: 1.0000| Val: 0.7460| Test: 0.7630| Eval Time: 0.3360s
Epoch 57| Loss: 0.0045| Acc: 1.0000| Train Time: 0.0510s
Train: 1.0000| Val: 0.7460| Test: 0.7630| Eval Time: 0.3910s
Epoch 58| Loss: 0.0031| Acc: 1.0000| Train Time: 0.0690s
Train: 1.0000| Val: 0.7460| Test: 0.7640| Eval Time: 0.3501s
Epoch 59| Loss: 0.0019| Acc: 1.0000| Train Time: 0.0450s
Train: 1.0000| Val: 0.7460| Test: 0.7640| Eval Time: 0.2160s
Epoch 60| Loss: 0.0053| Acc: 1.0000| Train Time: 0.0240s
Train: 1.0000| Val: 0.7460| Test: 0.7640| Eval Time: 0.2070s
Epoch 61| Loss: 0.0028| Acc: 1.0000| Train Time: 0.0300s
Train: 1.0000| Val: 0.7460| Test: 0.7640| Eval Time: 0.2141s

Run 02 for GatV1_K1_s and Cora:

Epoch 01| Loss: 1.9762| Acc: 0.1357| Train Time: 0.0370s
Train: 0.8929| Val: 0.5280| Test: 0.5560| Eval Time: 0.2306s
Epoch 02| Loss: 1.4884| Acc: 0.6429| Train Time: 0.0290s
