{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 64,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 1,
    'num_heads': 8,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 1,
    'num_workers': 2,
    'patience_period': 100,
    'sparse': False,
    'test_batch_size': 256,
    'test_frequency': 5,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01:

Epoch 01| Loss: 1.9482| Acc: 0.0066| Train Time: 2.6630s
Epoch 02| Loss: 1.3260| Acc: 0.0495| Train Time: 2.7411s
Epoch 03| Loss: 0.7809| Acc: 0.0510| Train Time: 2.6908s
Epoch 04| Loss: 0.3979| Acc: 0.0517| Train Time: 2.1177s
Epoch 05| Loss: 0.1759| Acc: 0.0517| Train Time: 2.0968s
Train: 1.0000| Val: 0.7700| Test: 0.7920| Eval Time: 7.8075s
Epoch 06| Loss: 0.0706| Acc: 0.0517| Train Time: 2.0041s
Epoch 07| Loss: 0.0326| Acc: 0.0517| Train Time: 2.0205s
Epoch 08| Loss: 0.0124| Acc: 0.0517| Train Time: 2.0162s
Epoch 09| Loss: 0.0074| Acc: 0.0517| Train Time: 2.0462s
Epoch 10| Loss: 0.0026| Acc: 0.0517| Train Time: 2.0218s
Train: 1.0000| Val: 0.7800| Test: 0.7920| Eval Time: 4.2600s
Epoch 11| Loss: 0.0012| Acc: 0.0517| Train Time: 2.0360s
Epoch 12| Loss: 0.0009| Acc: 0.0517| Train Time: 2.0304s
Epoch 13| Loss: 0.0009| Acc: 0.0517| Train Time: 2.0326s
Epoch 14| Loss: 0.0014| Acc: 0.0517| Train Time: 2.0278s
Epoch 15| Loss: 0.0002| Acc: 0.0517| Train Time: 2.0513s
Train: 1.0000| Val: 0.7760| Test: 0.7940| Eval Time: 4.2409s
Epoch 16| Loss: 0.0004| Acc: 0.0517| Train Time: 2.0458s
Epoch 17| Loss: 0.0001| Acc: 0.0517| Train Time: 2.0223s
Epoch 18| Loss: 0.0004| Acc: 0.0517| Train Time: 2.0467s
Epoch 19| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0575s
Epoch 20| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0416s
Train: 1.0000| Val: 0.7760| Test: 0.7930| Eval Time: 4.2918s
Epoch 21| Loss: 0.0001| Acc: 0.0517| Train Time: 2.0708s
Epoch 22| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0467s
Epoch 23| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2451s
Epoch 24| Loss: 0.0002| Acc: 0.0517| Train Time: 2.3284s
Epoch 25| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0791s
Train: 1.0000| Val: 0.7720| Test: 0.7910| Eval Time: 4.2559s
Epoch 26| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0633s
Epoch 27| Loss: 0.0003| Acc: 0.0517| Train Time: 2.0515s
Epoch 28| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1012s
Epoch 29| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0631s
Epoch 30| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0498s
Train: 1.0000| Val: 0.7680| Test: 0.7910| Eval Time: 4.3443s
Epoch 31| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2245s
Epoch 32| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0985s
Epoch 33| Loss: 0.0000| Acc: 0.0517| Train Time: 2.5007s
Epoch 34| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2862s
Epoch 35| Loss: 0.0000| Acc: 0.0517| Train Time: 2.3121s
Train: 1.0000| Val: 0.7720| Test: 0.7890| Eval Time: 4.4647s
Epoch 36| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0997s
Epoch 37| Loss: 0.0000| Acc: 0.0517| Train Time: 2.3298s
Epoch 38| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1816s
Epoch 39| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1393s
Epoch 40| Loss: 0.0004| Acc: 0.0517| Train Time: 2.1445s
Train: 1.0000| Val: 0.7680| Test: 0.7890| Eval Time: 4.9510s
Epoch 41| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1677s
Epoch 42| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2990s
Epoch 43| Loss: 0.0000| Acc: 0.0517| Train Time: 2.4001s
Epoch 44| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2241s
Epoch 45| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1779s
Train: 1.0000| Val: 0.7680| Test: 0.7900| Eval Time: 4.5859s
Epoch 46| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1618s
Epoch 47| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1558s
Epoch 48| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2298s
Epoch 49| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2806s
Epoch 50| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1308s
Train: 1.0000| Val: 0.7680| Test: 0.7910| Eval Time: 4.5235s
Epoch 51| Loss: 0.0000| Acc: 0.0517| Train Time: 2.3071s
Epoch 52| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2424s
Epoch 53| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2230s
Epoch 54| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2134s
Epoch 55| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2259s
Train: 1.0000| Val: 0.7700| Test: 0.7900| Eval Time: 4.8560s
Epoch 56| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1761s
Epoch 57| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2335s
Epoch 58| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1652s
Epoch 59| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1941s
Epoch 60| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1036s
Train: 1.0000| Val: 0.7680| Test: 0.7900| Eval Time: 4.2680s
Epoch 61| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2508s
Epoch 62| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1049s
Epoch 63| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0782s
Epoch 64| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0380s
Epoch 65| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1470s
Train: 1.0000| Val: 0.7680| Test: 0.7910| Eval Time: 5.0203s
Epoch 66| Loss: 0.0000| Acc: 0.0517| Train Time: 2.3451s
Epoch 67| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1745s
Epoch 68| Loss: 0.0000| Acc: 0.0517| Train Time: 2.1783s
Epoch 69| Loss: 0.0000| Acc: 0.0517| Train Time: 2.0255s
Epoch 70| Loss: 0.0000| Acc: 0.0517| Train Time: 2.2060s
