{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 64,
    'lr': 0.05,
    'model_type': <ModelType.TRANS: 'TRANS'>,
    'nbor_degree': 1,
    'num_heads': 4,
    'num_of_epochs': 500,
    'num_of_layers': 3,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for Trans_K1_s and Cora:

Epoch 01| Loss: 1.9697| Acc: 0.1786| Train Time: 0.6665s
Train: 0.2214| Val: 0.2020| Test: 0.2060| Eval Time: 0.5370s
Epoch 02| Loss: 15.0148| Acc: 0.2000| Train Time: 0.5410s
Train: 0.7571| Val: 0.3840| Test: 0.4080| Eval Time: 0.4921s
Epoch 03| Loss: 16.3987| Acc: 0.4571| Train Time: 0.6675s
Train: 0.7143| Val: 0.3660| Test: 0.3900| Eval Time: 0.4920s
Epoch 04| Loss: 22.6454| Acc: 0.5357| Train Time: 0.6980s
Train: 0.8857| Val: 0.4520| Test: 0.4560| Eval Time: 0.5200s
Epoch 05| Loss: 23.7312| Acc: 0.6286| Train Time: 0.6841s
Train: 0.9286| Val: 0.4120| Test: 0.4440| Eval Time: 0.5060s
Epoch 06| Loss: 24.8742| Acc: 0.6500| Train Time: 0.6477s
Train: 0.9714| Val: 0.4180| Test: 0.4440| Eval Time: 0.4710s
Epoch 07| Loss: 21.8061| Acc: 0.6571| Train Time: 0.6095s
Train: 0.9714| Val: 0.3760| Test: 0.3840| Eval Time: 0.4860s
Epoch 08| Loss: 39.5641| Acc: 0.6143| Train Time: 0.5720s
Train: 0.9929| Val: 0.4040| Test: 0.4410| Eval Time: 0.4975s
Epoch 09| Loss: 38.4734| Acc: 0.6929| Train Time: 0.5340s
Train: 1.0000| Val: 0.4460| Test: 0.4650| Eval Time: 0.4350s
Epoch 10| Loss: 35.7592| Acc: 0.7429| Train Time: 0.5371s
Train: 1.0000| Val: 0.4780| Test: 0.4760| Eval Time: 0.4330s
Epoch 11| Loss: 35.0080| Acc: 0.7714| Train Time: 0.5170s
Train: 1.0000| Val: 0.4440| Test: 0.4620| Eval Time: 0.4180s
Epoch 12| Loss: 47.6001| Acc: 0.7643| Train Time: 0.4990s
Train: 0.9857| Val: 0.4500| Test: 0.4420| Eval Time: 0.4461s
Epoch 13| Loss: 34.5777| Acc: 0.8286| Train Time: 0.4920s
Train: 0.9857| Val: 0.4560| Test: 0.4370| Eval Time: 0.4200s
Epoch 14| Loss: 43.0406| Acc: 0.7643| Train Time: 0.4390s
Train: 0.9929| Val: 0.4760| Test: 0.4650| Eval Time: 0.4929s
Epoch 15| Loss: 32.4035| Acc: 0.8357| Train Time: 0.4490s
Train: 0.9929| Val: 0.4940| Test: 0.4810| Eval Time: 0.4531s
Epoch 16| Loss: 45.5752| Acc: 0.8357| Train Time: 0.4730s
Train: 1.0000| Val: 0.5160| Test: 0.5050| Eval Time: 0.4300s
Epoch 17| Loss: 26.5835| Acc: 0.8643| Train Time: 0.4656s
Train: 1.0000| Val: 0.5280| Test: 0.5220| Eval Time: 0.4300s
Epoch 18| Loss: 46.2061| Acc: 0.8714| Train Time: 0.5110s
Train: 1.0000| Val: 0.5340| Test: 0.5330| Eval Time: 0.3985s
Epoch 19| Loss: 39.5975| Acc: 0.8929| Train Time: 0.5060s
Train: 1.0000| Val: 0.5460| Test: 0.5520| Eval Time: 0.4480s
Epoch 20| Loss: 36.7725| Acc: 0.9000| Train Time: 0.4500s
Train: 1.0000| Val: 0.5420| Test: 0.5410| Eval Time: 0.4530s
Epoch 21| Loss: 49.3170| Acc: 0.8714| Train Time: 0.4809s
Train: 1.0000| Val: 0.5340| Test: 0.5420| Eval Time: 0.4650s
Epoch 22| Loss: 64.1150| Acc: 0.8643| Train Time: 0.4335s
Train: 1.0000| Val: 0.5240| Test: 0.5320| Eval Time: 0.4540s
Epoch 23| Loss: 27.1125| Acc: 0.9214| Train Time: 0.4531s
Train: 1.0000| Val: 0.5300| Test: 0.5290| Eval Time: 0.4320s
Epoch 24| Loss: 76.8430| Acc: 0.8500| Train Time: 0.4680s
Train: 1.0000| Val: 0.5340| Test: 0.5290| Eval Time: 0.4251s
Epoch 25| Loss: 72.0079| Acc: 0.8786| Train Time: 0.5050s
Train: 1.0000| Val: 0.5500| Test: 0.5480| Eval Time: 0.4530s
Epoch 26| Loss: 19.0309| Acc: 0.9286| Train Time: 0.6301s
Train: 1.0000| Val: 0.5740| Test: 0.5520| Eval Time: 0.7201s
Epoch 27| Loss: 32.7559| Acc: 0.9286| Train Time: 0.6990s
Train: 1.0000| Val: 0.5600| Test: 0.5580| Eval Time: 0.6950s
Epoch 28| Loss: 34.7803| Acc: 0.9214| Train Time: 0.6927s
Train: 1.0000| Val: 0.5560| Test: 0.5570| Eval Time: 0.6535s
Epoch 29| Loss: 19.5635| Acc: 0.9143| Train Time: 0.7060s
Train: 1.0000| Val: 0.5560| Test: 0.5490| Eval Time: 0.6711s
