{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 64,
    'lr': 0.005,
    'model_type': <ModelType.TRANS: 'TRANS'>,
    'nbor_degree': 1,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 3,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for Trans_K1_s and Cora:

Epoch 01| Loss: 2.0466| Acc: 0.1143| Train Time: 0.3106s
Train: 0.6500| Val: 0.2360| Test: 0.2440| Eval Time: 0.2110s
Epoch 02| Loss: 1.7701| Acc: 0.3143| Train Time: 0.1820s
Train: 0.8786| Val: 0.4140| Test: 0.3970| Eval Time: 0.2300s
Epoch 03| Loss: 1.6226| Acc: 0.3929| Train Time: 0.1950s
Train: 0.9214| Val: 0.4600| Test: 0.4560| Eval Time: 0.2230s
Epoch 04| Loss: 1.4028| Acc: 0.4429| Train Time: 0.1600s
Train: 0.9786| Val: 0.4980| Test: 0.4990| Eval Time: 0.2390s
Epoch 05| Loss: 1.0634| Acc: 0.7500| Train Time: 0.2370s
Train: 0.9929| Val: 0.5340| Test: 0.5220| Eval Time: 0.2426s
Epoch 06| Loss: 0.8748| Acc: 0.7214| Train Time: 0.1690s
Train: 0.9929| Val: 0.5560| Test: 0.5240| Eval Time: 0.2060s
Epoch 07| Loss: 0.7742| Acc: 0.7857| Train Time: 0.1640s
Train: 1.0000| Val: 0.5620| Test: 0.5390| Eval Time: 0.2200s
Epoch 08| Loss: 0.4652| Acc: 0.8786| Train Time: 0.1810s
Train: 1.0000| Val: 0.5620| Test: 0.5420| Eval Time: 0.2160s
Epoch 09| Loss: 0.3830| Acc: 0.8929| Train Time: 0.1911s
