{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 4,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': False,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for GatV1_K4_ns and Cora:

Epoch 01| Loss: 2.0180| Acc: 0.1143| Train Time: 0.1310s
Train: 0.7929| Val: 0.4560| Test: 0.4590| Eval Time: 0.0930s
Epoch 02| Loss: 1.4954| Acc: 0.6214| Train Time: 0.0500s
Train: 0.8929| Val: 0.5760| Test: 0.5960| Eval Time: 0.1355s
Epoch 03| Loss: 1.1453| Acc: 0.8571| Train Time: 0.0510s
Train: 0.9571| Val: 0.6700| Test: 0.6870| Eval Time: 0.1450s
Epoch 04| Loss: 0.9400| Acc: 0.8500| Train Time: 0.0370s
Train: 0.9786| Val: 0.7280| Test: 0.7520| Eval Time: 0.1110s
Epoch 05| Loss: 0.6965| Acc: 0.9071| Train Time: 0.0340s
Train: 0.9786| Val: 0.7520| Test: 0.7790| Eval Time: 0.1030s
Epoch 06| Loss: 0.5853| Acc: 0.9571| Train Time: 0.0440s
Train: 0.9857| Val: 0.7560| Test: 0.7850| Eval Time: 0.1260s
Epoch 07| Loss: 0.5357| Acc: 0.9786| Train Time: 0.0370s
Train: 0.9929| Val: 0.7720| Test: 0.7870| Eval Time: 0.1140s
Epoch 08| Loss: 0.4504| Acc: 0.9643| Train Time: 0.0450s
Train: 0.9929| Val: 0.7720| Test: 0.7870| Eval Time: 0.1090s
Epoch 09| Loss: 0.2684| Acc: 0.9929| Train Time: 0.0480s
Train: 0.9929| Val: 0.7720| Test: 0.7890| Eval Time: 0.1110s
Epoch 10| Loss: 0.2707| Acc: 0.9714| Train Time: 0.0380s
Train: 0.9929| Val: 0.7680| Test: 0.7900| Eval Time: 0.1120s
Epoch 11| Loss: 0.2483| Acc: 0.9857| Train Time: 0.0400s
Train: 1.0000| Val: 0.7700| Test: 0.7920| Eval Time: 0.1240s
Epoch 12| Loss: 0.1696| Acc: 1.0000| Train Time: 0.0350s
Train: 1.0000| Val: 0.7680| Test: 0.7890| Eval Time: 0.1010s
Epoch 13| Loss: 0.1103| Acc: 1.0000| Train Time: 0.0320s
Train: 1.0000| Val: 0.7640| Test: 0.7860| Eval Time: 0.1100s
Epoch 14| Loss: 0.1419| Acc: 1.0000| Train Time: 0.0370s
Train: 1.0000| Val: 0.7640| Test: 0.7840| Eval Time: 0.0960s
Epoch 15| Loss: 0.0756| Acc: 1.0000| Train Time: 0.0420s
Train: 1.0000| Val: 0.7620| Test: 0.7830| Eval Time: 0.1000s
Epoch 16| Loss: 0.0937| Acc: 0.9857| Train Time: 0.0380s
Train: 1.0000| Val: 0.7620| Test: 0.7830| Eval Time: 0.1050s
Epoch 17| Loss: 0.0662| Acc: 1.0000| Train Time: 0.0380s
Train: 1.0000| Val: 0.7600| Test: 0.7810| Eval Time: 0.0980s
Epoch 18| Loss: 0.0732| Acc: 0.9929| Train Time: 0.0350s
Train: 1.0000| Val: 0.7580| Test: 0.7820| Eval Time: 0.1030s
Epoch 19| Loss: 0.1345| Acc: 0.9929| Train Time: 0.0505s
Train: 1.0000| Val: 0.7640| Test: 0.7800| Eval Time: 0.0970s
Epoch 20| Loss: 0.0501| Acc: 1.0000| Train Time: 0.0330s
Train: 1.0000| Val: 0.7620| Test: 0.7840| Eval Time: 0.1130s
Epoch 21| Loss: 0.0516| Acc: 1.0000| Train Time: 0.0330s
Train: 1.0000| Val: 0.7700| Test: 0.7880| Eval Time: 0.1160s
Epoch 22| Loss: 0.0283| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7720| Test: 0.7890| Eval Time: 0.1036s
Epoch 23| Loss: 0.0241| Acc: 1.0000| Train Time: 0.0360s
Train: 1.0000| Val: 0.7680| Test: 0.7900| Eval Time: 0.0960s
Epoch 24| Loss: 0.0260| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7640| Test: 0.7920| Eval Time: 0.0980s
Epoch 25| Loss: 0.0371| Acc: 1.0000| Train Time: 0.0310s
Train: 1.0000| Val: 0.7660| Test: 0.7920| Eval Time: 0.0990s
Epoch 26| Loss: 0.0292| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7660| Test: 0.7930| Eval Time: 0.1170s
Epoch 27| Loss: 0.0197| Acc: 1.0000| Train Time: 0.0360s
Train: 1.0000| Val: 0.7660| Test: 0.7940| Eval Time: 0.1150s
Epoch 28| Loss: 0.0212| Acc: 1.0000| Train Time: 0.0380s
Train: 1.0000| Val: 0.7620| Test: 0.7960| Eval Time: 0.1040s
Epoch 29| Loss: 0.0124| Acc: 1.0000| Train Time: 0.0320s
Train: 1.0000| Val: 0.7640| Test: 0.7970| Eval Time: 0.1095s
Epoch 30| Loss: 0.0372| Acc: 1.0000| Train Time: 0.0350s
Train: 1.0000| Val: 0.7640| Test: 0.7970| Eval Time: 0.0960s
Epoch 31| Loss: 0.0113| Acc: 1.0000| Train Time: 0.0350s
Train: 1.0000| Val: 0.7640| Test: 0.7950| Eval Time: 0.1030s
Epoch 32| Loss: 0.0171| Acc: 1.0000| Train Time: 0.0330s
Train: 1.0000| Val: 0.7620| Test: 0.7960| Eval Time: 0.1070s
Epoch 33| Loss: 0.0125| Acc: 1.0000| Train Time: 0.0360s
Train: 1.0000| Val: 0.7620| Test: 0.7970| Eval Time: 0.1050s
Epoch 34| Loss: 0.0120| Acc: 1.0000| Train Time: 0.0330s
Train: 1.0000| Val: 0.7600| Test: 0.7980| Eval Time: 0.0990s
Epoch 35| Loss: 0.0162| Acc: 1.0000| Train Time: 0.0300s
Train: 1.0000| Val: 0.7620| Test: 0.7960| Eval Time: 0.1050s
Epoch 36| Loss: 0.0150| Acc: 1.0000| Train Time: 0.0360s
Train: 1.0000| Val: 0.7620| Test: 0.7960| Eval Time: 0.1060s
Epoch 37| Loss: 0.0035| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7600| Test: 0.7950| Eval Time: 0.1230s

Run 02 for GatV1_K4_ns and Cora:

Epoch 01| Loss: 1.9855| Acc: 0.1429| Train Time: 0.0410s
Train: 0.8286| Val: 0.5460| Test: 0.5750| Eval Time: 0.1240s
Epoch 02| Loss: 1.5319| Acc: 0.6643| Train Time: 0.0480s
Train: 0.9643| Val: 0.7100| Test: 0.7310| Eval Time: 0.1495s
Epoch 03| Loss: 1.1254| Acc: 0.8786| Train Time: 0.0570s
Train: 0.9857| Val: 0.7540| Test: 0.7670| Eval Time: 0.1190s
Epoch 04| Loss: 0.8747| Acc: 0.9071| Train Time: 0.0400s
Train: 0.9857| Val: 0.7640| Test: 0.7820| Eval Time: 0.1135s
Epoch 05| Loss: 0.6879| Acc: 0.9643| Train Time: 0.0460s
Train: 0.9929| Val: 0.7640| Test: 0.7880| Eval Time: 0.1340s
Epoch 06| Loss: 0.5067| Acc: 0.9643| Train Time: 0.0400s
Train: 1.0000| Val: 0.7620| Test: 0.7900| Eval Time: 0.1470s
Epoch 07| Loss: 0.4137| Acc: 0.9929| Train Time: 0.0350s
Train: 1.0000| Val: 0.7680| Test: 0.7830| Eval Time: 0.1130s
Epoch 08| Loss: 0.3949| Acc: 0.9643| Train Time: 0.0350s
Train: 1.0000| Val: 0.7600| Test: 0.7880| Eval Time: 0.1090s
Epoch 09| Loss: 0.2782| Acc: 0.9786| Train Time: 0.0690s
Train: 1.0000| Val: 0.7620| Test: 0.7920| Eval Time: 0.1190s
Epoch 10| Loss: 0.2412| Acc: 0.9714| Train Time: 0.0345s
Train: 1.0000| Val: 0.7560| Test: 0.7890| Eval Time: 0.1350s
Epoch 11| Loss: 0.2313| Acc: 0.9857| Train Time: 0.0460s
Train: 1.0000| Val: 0.7500| Test: 0.7970| Eval Time: 0.1400s
Epoch 12| Loss: 0.1257| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7540| Test: 0.7950| Eval Time: 0.1310s
Epoch 13| Loss: 0.1332| Acc: 0.9929| Train Time: 0.0540s
Train: 1.0000| Val: 0.7580| Test: 0.7910| Eval Time: 0.1640s
Epoch 14| Loss: 0.0927| Acc: 0.9857| Train Time: 0.0370s
Train: 1.0000| Val: 0.7640| Test: 0.7900| Eval Time: 0.1060s
Epoch 15| Loss: 0.1025| Acc: 0.9929| Train Time: 0.0440s
Train: 1.0000| Val: 0.7640| Test: 0.7940| Eval Time: 0.0970s
Epoch 16| Loss: 0.1014| Acc: 1.0000| Train Time: 0.0380s
Train: 1.0000| Val: 0.7660| Test: 0.7940| Eval Time: 0.1020s
Epoch 17| Loss: 0.0623| Acc: 1.0000| Train Time: 0.0320s
Train: 1.0000| Val: 0.7680| Test: 0.7930| Eval Time: 0.1090s
Epoch 18| Loss: 0.0534| Acc: 0.9929| Train Time: 0.0320s
Train: 1.0000| Val: 0.7680| Test: 0.7900| Eval Time: 0.1361s
Epoch 19| Loss: 0.0546| Acc: 0.9929| Train Time: 0.0560s
Train: 1.0000| Val: 0.7720| Test: 0.7860| Eval Time: 0.1040s
Epoch 20| Loss: 0.0548| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7700| Test: 0.7840| Eval Time: 0.0950s
Epoch 21| Loss: 0.0427| Acc: 1.0000| Train Time: 0.0370s
Train: 1.0000| Val: 0.7700| Test: 0.7840| Eval Time: 0.1360s
Epoch 22| Loss: 0.0279| Acc: 1.0000| Train Time: 0.0420s
Train: 1.0000| Val: 0.7680| Test: 0.7820| Eval Time: 0.1100s
Epoch 23| Loss: 0.0270| Acc: 1.0000| Train Time: 0.0380s
Train: 1.0000| Val: 0.7720| Test: 0.7800| Eval Time: 0.1140s
Epoch 24| Loss: 0.0316| Acc: 1.0000| Train Time: 0.0370s
Train: 1.0000| Val: 0.7680| Test: 0.7800| Eval Time: 0.1100s
Epoch 25| Loss: 0.0106| Acc: 1.0000| Train Time: 0.0410s
Train: 1.0000| Val: 0.7640| Test: 0.7780| Eval Time: 0.1210s
Epoch 26| Loss: 0.0170| Acc: 1.0000| Train Time: 0.0410s
Train: 1.0000| Val: 0.7640| Test: 0.7780| Eval Time: 0.1040s
Epoch 27| Loss: 0.0207| Acc: 1.0000| Train Time: 0.0420s
Train: 1.0000| Val: 0.7640| Test: 0.7800| Eval Time: 0.1240s
Epoch 28| Loss: 0.0168| Acc: 1.0000| Train Time: 0.0420s
Train: 1.0000| Val: 0.7640| Test: 0.7790| Eval Time: 0.1110s
Epoch 29| Loss: 0.0181| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7640| Test: 0.7810| Eval Time: 0.1400s
Epoch 30| Loss: 0.0043| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7640| Test: 0.7780| Eval Time: 0.1390s
Epoch 31| Loss: 0.0098| Acc: 1.0000| Train Time: 0.0410s
Train: 1.0000| Val: 0.7660| Test: 0.7750| Eval Time: 0.1295s
Epoch 32| Loss: 0.0121| Acc: 1.0000| Train Time: 0.0490s
Train: 1.0000| Val: 0.7620| Test: 0.7750| Eval Time: 0.1350s
Epoch 33| Loss: 0.0142| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7600| Test: 0.7740| Eval Time: 0.1280s
Epoch 34| Loss: 0.0172| Acc: 1.0000| Train Time: 0.0460s
Train: 1.0000| Val: 0.7600| Test: 0.7710| Eval Time: 0.1290s
Epoch 35| Loss: 0.0045| Acc: 1.0000| Train Time: 0.0420s
