{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'computationBefore': False,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': True,
    'hidden_size': 8,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 4,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 30,
    'sparse': False,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for GatV1_K4_ns and Cora:

Epoch 01| Loss: 1.9877| Acc: 0.1357| Train Time: 0.1460s
Train: 0.2571| Val: 0.1840| Test: 0.1710| Eval Time: 0.1100s
Epoch 02| Loss: 1.8585| Acc: 0.2143| Train Time: 0.0400s
Train: 0.4857| Val: 0.2800| Test: 0.2850| Eval Time: 0.0790s
Epoch 03| Loss: 1.8133| Acc: 0.3286| Train Time: 0.0240s
Train: 0.7143| Val: 0.3840| Test: 0.3800| Eval Time: 0.0820s
Epoch 04| Loss: 1.6771| Acc: 0.3929| Train Time: 0.0220s
Train: 0.8143| Val: 0.4640| Test: 0.4570| Eval Time: 0.0960s
Epoch 05| Loss: 1.5468| Acc: 0.5500| Train Time: 0.0250s
Train: 0.8643| Val: 0.5360| Test: 0.5240| Eval Time: 0.0860s
Epoch 06| Loss: 1.5082| Acc: 0.5857| Train Time: 0.0200s
Train: 0.9214| Val: 0.5840| Test: 0.5600| Eval Time: 0.0805s
Epoch 07| Loss: 1.4001| Acc: 0.6143| Train Time: 0.0240s
Train: 0.9357| Val: 0.6000| Test: 0.5870| Eval Time: 0.0870s
Epoch 08| Loss: 1.3820| Acc: 0.5929| Train Time: 0.0170s
Train: 0.9571| Val: 0.6320| Test: 0.6170| Eval Time: 0.0850s
Epoch 09| Loss: 1.3169| Acc: 0.6643| Train Time: 0.0190s
Train: 0.9643| Val: 0.6360| Test: 0.6350| Eval Time: 0.0710s
Epoch 10| Loss: 1.2687| Acc: 0.6500| Train Time: 0.0200s
Train: 0.9714| Val: 0.6520| Test: 0.6540| Eval Time: 0.1000s
Epoch 11| Loss: 1.2235| Acc: 0.6857| Train Time: 0.0160s
Train: 0.9786| Val: 0.6720| Test: 0.6640| Eval Time: 0.0780s
Epoch 12| Loss: 1.1395| Acc: 0.7000| Train Time: 0.0290s
Train: 0.9857| Val: 0.6760| Test: 0.6810| Eval Time: 0.0970s
Epoch 13| Loss: 1.1065| Acc: 0.7214| Train Time: 0.0230s
Train: 0.9857| Val: 0.6820| Test: 0.6900| Eval Time: 0.0840s
Epoch 14| Loss: 1.1238| Acc: 0.7357| Train Time: 0.0270s
Train: 0.9857| Val: 0.6940| Test: 0.7040| Eval Time: 0.0720s
Epoch 15| Loss: 0.9579| Acc: 0.7643| Train Time: 0.0280s
Train: 0.9857| Val: 0.7060| Test: 0.7110| Eval Time: 0.1020s
Epoch 16| Loss: 0.9368| Acc: 0.7857| Train Time: 0.0250s
Train: 0.9857| Val: 0.7160| Test: 0.7190| Eval Time: 0.1140s
Epoch 17| Loss: 0.9517| Acc: 0.8000| Train Time: 0.0280s
Train: 0.9857| Val: 0.7240| Test: 0.7260| Eval Time: 0.1040s
Epoch 18| Loss: 0.8952| Acc: 0.7786| Train Time: 0.0220s
Train: 0.9929| Val: 0.7280| Test: 0.7280| Eval Time: 0.0850s
Epoch 19| Loss: 0.9333| Acc: 0.7500| Train Time: 0.0180s
Train: 0.9929| Val: 0.7300| Test: 0.7330| Eval Time: 0.0840s
Epoch 20| Loss: 0.9315| Acc: 0.7857| Train Time: 0.0230s
Train: 0.9929| Val: 0.7320| Test: 0.7400| Eval Time: 0.0740s
Epoch 21| Loss: 0.8323| Acc: 0.8000| Train Time: 0.0180s
Train: 0.9929| Val: 0.7340| Test: 0.7430| Eval Time: 0.0820s
Epoch 22| Loss: 0.8047| Acc: 0.8357| Train Time: 0.0180s
Train: 0.9929| Val: 0.7400| Test: 0.7500| Eval Time: 0.0770s
Epoch 23| Loss: 0.7012| Acc: 0.8500| Train Time: 0.0180s
Train: 1.0000| Val: 0.7500| Test: 0.7560| Eval Time: 0.0810s
Epoch 24| Loss: 0.7354| Acc: 0.8286| Train Time: 0.0180s
Train: 1.0000| Val: 0.7540| Test: 0.7610| Eval Time: 0.0800s
Epoch 25| Loss: 0.7777| Acc: 0.8000| Train Time: 0.0160s
Train: 1.0000| Val: 0.7560| Test: 0.7610| Eval Time: 0.0820s
Epoch 26| Loss: 0.7821| Acc: 0.7286| Train Time: 0.0160s
Train: 1.0000| Val: 0.7580| Test: 0.7650| Eval Time: 0.0840s
Epoch 27| Loss: 0.6548| Acc: 0.8571| Train Time: 0.0150s
Train: 1.0000| Val: 0.7580| Test: 0.7640| Eval Time: 0.1010s
Epoch 28| Loss: 0.7036| Acc: 0.8500| Train Time: 0.0180s
Train: 1.0000| Val: 0.7580| Test: 0.7670| Eval Time: 0.0700s
Epoch 29| Loss: 0.6608| Acc: 0.8929| Train Time: 0.0180s
Train: 1.0000| Val: 0.7640| Test: 0.7680| Eval Time: 0.0870s
Epoch 30| Loss: 0.7267| Acc: 0.8071| Train Time: 0.0240s
Train: 1.0000| Val: 0.7680| Test: 0.7650| Eval Time: 0.0730s
Epoch 31| Loss: 0.6285| Acc: 0.8643| Train Time: 0.0190s
Train: 1.0000| Val: 0.7700| Test: 0.7680| Eval Time: 0.0760s
Epoch 32| Loss: 0.6938| Acc: 0.8000| Train Time: 0.0200s
Train: 1.0000| Val: 0.7700| Test: 0.7690| Eval Time: 0.0721s
Epoch 33| Loss: 0.6456| Acc: 0.8286| Train Time: 0.0210s
Train: 1.0000| Val: 0.7680| Test: 0.7720| Eval Time: 0.0820s
Epoch 34| Loss: 0.5486| Acc: 0.8571| Train Time: 0.0150s
Train: 1.0000| Val: 0.7680| Test: 0.7730| Eval Time: 0.0940s
Epoch 35| Loss: 0.6105| Acc: 0.8571| Train Time: 0.0150s
Train: 1.0000| Val: 0.7640| Test: 0.7710| Eval Time: 0.0820s
Epoch 36| Loss: 0.5584| Acc: 0.8714| Train Time: 0.0170s
Train: 1.0000| Val: 0.7640| Test: 0.7680| Eval Time: 0.0670s
Epoch 37| Loss: 0.5293| Acc: 0.8714| Train Time: 0.0250s
Train: 1.0000| Val: 0.7640| Test: 0.7710| Eval Time: 0.0710s
Epoch 38| Loss: 0.5316| Acc: 0.8643| Train Time: 0.0190s
Train: 1.0000| Val: 0.7640| Test: 0.7720| Eval Time: 0.0890s
Epoch 39| Loss: 0.5155| Acc: 0.8857| Train Time: 0.0150s
Train: 1.0000| Val: 0.7640| Test: 0.7720| Eval Time: 0.0800s
Epoch 40| Loss: 0.6083| Acc: 0.8571| Train Time: 0.0150s
Train: 1.0000| Val: 0.7580| Test: 0.7730| Eval Time: 0.0770s
Epoch 41| Loss: 0.4697| Acc: 0.8857| Train Time: 0.0220s
Train: 1.0000| Val: 0.7600| Test: 0.7720| Eval Time: 0.0776s
Epoch 42| Loss: 0.4918| Acc: 0.8571| Train Time: 0.0160s
Train: 1.0000| Val: 0.7580| Test: 0.7730| Eval Time: 0.0770s
Epoch 43| Loss: 0.4688| Acc: 0.8929| Train Time: 0.0150s
Train: 1.0000| Val: 0.7600| Test: 0.7720| Eval Time: 0.0730s
Epoch 44| Loss: 0.3890| Acc: 0.9143| Train Time: 0.0170s
Train: 1.0000| Val: 0.7620| Test: 0.7720| Eval Time: 0.0840s
Epoch 45| Loss: 0.4376| Acc: 0.8857| Train Time: 0.0160s
Train: 1.0000| Val: 0.7660| Test: 0.7730| Eval Time: 0.0850s
Epoch 46| Loss: 0.4634| Acc: 0.8857| Train Time: 0.0150s
Train: 1.0000| Val: 0.7700| Test: 0.7750| Eval Time: 0.0691s
Epoch 47| Loss: 0.4761| Acc: 0.9000| Train Time: 0.0160s
Train: 1.0000| Val: 0.7700| Test: 0.7750| Eval Time: 0.0940s
Epoch 48| Loss: 0.4423| Acc: 0.8786| Train Time: 0.0170s
Train: 1.0000| Val: 0.7700| Test: 0.7760| Eval Time: 0.0710s
Epoch 49| Loss: 0.4435| Acc: 0.8714| Train Time: 0.0170s
Train: 1.0000| Val: 0.7680| Test: 0.7760| Eval Time: 0.0810s
