{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 1,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 50,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: False
Used Dataset: Cora

Run 01 for GatV1_K1_s and Cora:

Epoch 01| Loss: 2.0750| Acc: 0.1286| Train Time: 0.1842s
Train: 0.7571| Val: 0.4380| Test: 0.4400| Eval Time: 0.1822s
Epoch 02| Loss: 1.5475| Acc: 0.5357| Train Time: 0.0791s
Train: 0.9071| Val: 0.5520| Test: 0.5750| Eval Time: 0.1792s
Epoch 03| Loss: 1.2351| Acc: 0.8071| Train Time: 0.0661s
Train: 0.9500| Val: 0.6180| Test: 0.6340| Eval Time: 0.1792s
Epoch 04| Loss: 0.9055| Acc: 0.8786| Train Time: 0.0621s
Train: 0.9857| Val: 0.6900| Test: 0.7110| Eval Time: 0.1762s
Epoch 05| Loss: 0.7490| Acc: 0.9286| Train Time: 0.0631s
Train: 0.9857| Val: 0.7360| Test: 0.7490| Eval Time: 0.1792s
Epoch 06| Loss: 0.5149| Acc: 0.9786| Train Time: 0.0651s
Train: 0.9929| Val: 0.7560| Test: 0.7750| Eval Time: 0.1712s
Epoch 07| Loss: 0.4582| Acc: 0.9786| Train Time: 0.0661s
Train: 0.9929| Val: 0.7660| Test: 0.7910| Eval Time: 0.1742s
Epoch 08| Loss: 0.4006| Acc: 0.9714| Train Time: 0.0671s
Train: 0.9929| Val: 0.7780| Test: 0.7970| Eval Time: 0.1762s
Epoch 09| Loss: 0.2836| Acc: 0.9714| Train Time: 0.0631s
Train: 0.9929| Val: 0.7780| Test: 0.7970| Eval Time: 0.1842s
Epoch 10| Loss: 0.2398| Acc: 0.9857| Train Time: 0.0661s
Train: 1.0000| Val: 0.7740| Test: 0.7970| Eval Time: 0.1802s
Epoch 11| Loss: 0.2036| Acc: 0.9929| Train Time: 0.0661s
Train: 1.0000| Val: 0.7740| Test: 0.7990| Eval Time: 0.1802s
Epoch 12| Loss: 0.1705| Acc: 0.9857| Train Time: 0.0631s
Train: 1.0000| Val: 0.7720| Test: 0.7940| Eval Time: 0.1782s
Epoch 13| Loss: 0.1346| Acc: 0.9929| Train Time: 0.0641s
Train: 1.0000| Val: 0.7700| Test: 0.7910| Eval Time: 0.1832s
Epoch 14| Loss: 0.1772| Acc: 0.9857| Train Time: 0.0641s
Train: 1.0000| Val: 0.7680| Test: 0.7860| Eval Time: 0.1782s
Epoch 15| Loss: 0.0874| Acc: 0.9929| Train Time: 0.0681s
Train: 1.0000| Val: 0.7660| Test: 0.7910| Eval Time: 0.1822s
Epoch 16| Loss: 0.1049| Acc: 1.0000| Train Time: 0.0611s
Train: 1.0000| Val: 0.7600| Test: 0.7920| Eval Time: 0.1812s
Epoch 17| Loss: 0.0616| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7560| Test: 0.7880| Eval Time: 0.2202s
Epoch 18| Loss: 0.0561| Acc: 1.0000| Train Time: 0.0721s
Train: 1.0000| Val: 0.7540| Test: 0.7830| Eval Time: 0.2432s
Epoch 19| Loss: 0.0454| Acc: 1.0000| Train Time: 0.0741s
Train: 1.0000| Val: 0.7540| Test: 0.7790| Eval Time: 0.2202s
Epoch 20| Loss: 0.0402| Acc: 0.9929| Train Time: 0.0741s
Train: 1.0000| Val: 0.7500| Test: 0.7760| Eval Time: 0.1852s
Epoch 21| Loss: 0.0282| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7480| Test: 0.7730| Eval Time: 0.1812s
Epoch 22| Loss: 0.0259| Acc: 1.0000| Train Time: 0.0611s
Train: 1.0000| Val: 0.7460| Test: 0.7700| Eval Time: 0.1782s
Epoch 23| Loss: 0.0349| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7480| Test: 0.7670| Eval Time: 0.1872s
Epoch 24| Loss: 0.0243| Acc: 1.0000| Train Time: 0.0651s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.1792s
Epoch 25| Loss: 0.0230| Acc: 1.0000| Train Time: 0.0671s
Train: 1.0000| Val: 0.7460| Test: 0.7650| Eval Time: 0.1842s
Epoch 26| Loss: 0.0175| Acc: 1.0000| Train Time: 0.0621s
Train: 1.0000| Val: 0.7460| Test: 0.7640| Eval Time: 0.1732s
Epoch 27| Loss: 0.0101| Acc: 1.0000| Train Time: 0.0681s
Train: 1.0000| Val: 0.7400| Test: 0.7640| Eval Time: 0.1882s
Epoch 28| Loss: 0.0298| Acc: 1.0000| Train Time: 0.0701s
Train: 1.0000| Val: 0.7420| Test: 0.7620| Eval Time: 0.1832s
Epoch 29| Loss: 0.0171| Acc: 1.0000| Train Time: 0.0651s
Train: 1.0000| Val: 0.7420| Test: 0.7640| Eval Time: 0.1832s
Epoch 30| Loss: 0.0141| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7420| Test: 0.7630| Eval Time: 0.1751s
Epoch 31| Loss: 0.0133| Acc: 1.0000| Train Time: 0.0661s
Train: 1.0000| Val: 0.7420| Test: 0.7640| Eval Time: 0.1742s
Epoch 32| Loss: 0.0138| Acc: 1.0000| Train Time: 0.0691s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.1882s
Epoch 33| Loss: 0.0106| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.1762s
Epoch 34| Loss: 0.0032| Acc: 1.0000| Train Time: 0.0611s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.1902s
Epoch 35| Loss: 0.0083| Acc: 1.0000| Train Time: 0.0691s
Train: 1.0000| Val: 0.7440| Test: 0.7670| Eval Time: 0.1902s
Epoch 36| Loss: 0.0108| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7460| Test: 0.7690| Eval Time: 0.1852s
Epoch 37| Loss: 0.0212| Acc: 1.0000| Train Time: 0.0631s
Train: 1.0000| Val: 0.7460| Test: 0.7690| Eval Time: 0.1952s
Epoch 38| Loss: 0.0116| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7480| Test: 0.7680| Eval Time: 0.1742s
Epoch 39| Loss: 0.0117| Acc: 1.0000| Train Time: 0.0621s
Train: 1.0000| Val: 0.7460| Test: 0.7680| Eval Time: 0.1782s
Epoch 40| Loss: 0.0207| Acc: 1.0000| Train Time: 0.0611s
Train: 1.0000| Val: 0.7460| Test: 0.7670| Eval Time: 0.1762s
Epoch 41| Loss: 0.0038| Acc: 1.0000| Train Time: 0.0631s
Train: 1.0000| Val: 0.7460| Test: 0.7670| Eval Time: 0.1792s
Epoch 42| Loss: 0.0129| Acc: 1.0000| Train Time: 0.0661s
Train: 1.0000| Val: 0.7460| Test: 0.7660| Eval Time: 0.1812s
Epoch 43| Loss: 0.0096| Acc: 1.0000| Train Time: 0.0661s
Train: 1.0000| Val: 0.7460| Test: 0.7670| Eval Time: 0.1802s
Epoch 44| Loss: 0.0039| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.1832s
Epoch 45| Loss: 0.0131| Acc: 1.0000| Train Time: 0.0651s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.1832s
Epoch 46| Loss: 0.0141| Acc: 1.0000| Train Time: 0.0651s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.2202s
Epoch 47| Loss: 0.0107| Acc: 1.0000| Train Time: 0.0681s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.1862s
Epoch 48| Loss: 0.0054| Acc: 1.0000| Train Time: 0.0661s
Train: 1.0000| Val: 0.7420| Test: 0.7660| Eval Time: 0.1762s
Epoch 49| Loss: 0.0031| Acc: 1.0000| Train Time: 0.0621s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.1912s
Epoch 50| Loss: 0.0038| Acc: 1.0000| Train Time: 0.0631s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.1942s
Epoch 51| Loss: 0.0016| Acc: 1.0000| Train Time: 0.0751s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.2032s
Epoch 52| Loss: 0.0016| Acc: 1.0000| Train Time: 0.0731s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.2272s
Epoch 53| Loss: 0.0041| Acc: 1.0000| Train Time: 0.0771s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.2012s
Epoch 54| Loss: 0.0042| Acc: 1.0000| Train Time: 0.0811s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.2122s
Epoch 55| Loss: 0.0042| Acc: 1.0000| Train Time: 0.0701s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.2582s
Epoch 56| Loss: 0.0110| Acc: 1.0000| Train Time: 0.0841s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.2482s
Epoch 57| Loss: 0.0033| Acc: 1.0000| Train Time: 0.0651s
Train: 1.0000| Val: 0.7440| Test: 0.7650| Eval Time: 0.1782s
Epoch 58| Loss: 0.0061| Acc: 1.0000| Train Time: 0.0671s
Train: 1.0000| Val: 0.7440| Test: 0.7660| Eval Time: 0.1892s

Run 02 for GatV1_K1_s and Cora:

Epoch 01| Loss: 2.0123| Acc: 0.1500| Train Time: 0.0751s
Train: 0.8143| Val: 0.4220| Test: 0.4640| Eval Time: 0.2332s
Epoch 02| Loss: 1.4877| Acc: 0.6500| Train Time: 0.0731s
Train: 0.9357| Val: 0.5960| Test: 0.6170| Eval Time: 0.2182s
Epoch 03| Loss: 1.1805| Acc: 0.8571| Train Time: 0.0731s
Train: 0.9714| Val: 0.7000| Test: 0.7130| Eval Time: 0.2142s
Epoch 04| Loss: 0.8427| Acc: 0.9214| Train Time: 0.0711s
Train: 0.9786| Val: 0.7580| Test: 0.7580| Eval Time: 0.2082s
Epoch 05| Loss: 0.6723| Acc: 0.9571| Train Time: 0.0661s
Train: 0.9857| Val: 0.7660| Test: 0.7730| Eval Time: 0.1762s
Epoch 06| Loss: 0.5224| Acc: 0.9571| Train Time: 0.0641s
Train: 0.9857| Val: 0.7720| Test: 0.7850| Eval Time: 0.1742s
Epoch 07| Loss: 0.4399| Acc: 0.9857| Train Time: 0.0641s
Train: 0.9857| Val: 0.7700| Test: 0.7860| Eval Time: 0.1762s
Epoch 08| Loss: 0.3483| Acc: 0.9786| Train Time: 0.0651s
Train: 0.9857| Val: 0.7640| Test: 0.7880| Eval Time: 0.1812s
Epoch 09| Loss: 0.2731| Acc: 0.9929| Train Time: 0.0641s
Train: 1.0000| Val: 0.7600| Test: 0.7830| Eval Time: 0.1772s
Epoch 10| Loss: 0.2478| Acc: 0.9714| Train Time: 0.0631s
Train: 1.0000| Val: 0.7660| Test: 0.7880| Eval Time: 0.1702s
Epoch 11| Loss: 0.1828| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7680| Test: 0.7820| Eval Time: 0.1792s
Epoch 12| Loss: 0.1752| Acc: 0.9786| Train Time: 0.0641s
Train: 1.0000| Val: 0.7600| Test: 0.7820| Eval Time: 0.1732s
Epoch 13| Loss: 0.1625| Acc: 0.9929| Train Time: 0.0651s
Train: 1.0000| Val: 0.7660| Test: 0.7850| Eval Time: 0.1852s
Epoch 14| Loss: 0.1405| Acc: 0.9929| Train Time: 0.0671s
Train: 1.0000| Val: 0.7660| Test: 0.7870| Eval Time: 0.1782s
Epoch 15| Loss: 0.0864| Acc: 1.0000| Train Time: 0.0641s
Train: 1.0000| Val: 0.7640| Test: 0.7840| Eval Time: 0.1692s
Epoch 16| Loss: 0.0605| Acc: 1.0000| Train Time: 0.0621s
Train: 1.0000| Val: 0.7580| Test: 0.7840| Eval Time: 0.1802s
