{   'adj_mode': <AdjacencyMode.OneStep: 'OneStep'>,
    'batch_size': 256,
    'console_log_freq': 1,
    'dataset_name': <Dataset.CORA: 'Cora'>,
    'do_train_tqdm_logging': False,
    'dropout': 0.6,
    'force_cpu': False,
    'hidden_size': 128,
    'lr': 0.005,
    'model_type': <ModelType.GATV1: 'GAT-V1'>,
    'nbor_degree': 2,
    'num_heads': 1,
    'num_of_epochs': 500,
    'num_of_layers': 2,
    'num_of_runs': 10,
    'num_workers': 0,
    'patience_period': 50,
    'sparse': True,
    'test_batch_size': 256,
    'test_frequency': 1,
    'use_batch_norm': False,
    'use_layer_norm': False}

torch.cuda is available: True
Used Dataset: Cora

Run 01 for GatV1_K2_s and Cora:

Epoch 01| Loss: 1.9999| Acc: 0.1571| Train Time: 0.8955s
Train: 0.8429| Val: 0.6080| Test: 0.6310| Eval Time: 4.3340s
Epoch 02| Loss: 1.4413| Acc: 0.6929| Train Time: 0.8262s
Train: 0.9643| Val: 0.7320| Test: 0.7580| Eval Time: 0.2871s
Epoch 03| Loss: 1.0460| Acc: 0.8357| Train Time: 0.8796s
Train: 0.9786| Val: 0.7500| Test: 0.7920| Eval Time: 0.3159s
Epoch 04| Loss: 0.7621| Acc: 0.9286| Train Time: 0.0420s
Train: 0.9786| Val: 0.7520| Test: 0.7950| Eval Time: 0.3176s
Epoch 05| Loss: 0.6030| Acc: 0.9286| Train Time: 0.0445s
Train: 0.9857| Val: 0.7640| Test: 0.7930| Eval Time: 0.3378s
Epoch 06| Loss: 0.5368| Acc: 0.9500| Train Time: 0.0490s
Train: 1.0000| Val: 0.7500| Test: 0.7870| Eval Time: 0.3530s
Epoch 07| Loss: 0.4125| Acc: 0.9571| Train Time: 0.0436s
Train: 1.0000| Val: 0.7600| Test: 0.7910| Eval Time: 0.3460s
Epoch 08| Loss: 0.3322| Acc: 0.9929| Train Time: 0.0490s
Train: 1.0000| Val: 0.7520| Test: 0.7870| Eval Time: 0.3160s
Epoch 09| Loss: 0.2633| Acc: 0.9929| Train Time: 0.0420s
Train: 1.0000| Val: 0.7480| Test: 0.7810| Eval Time: 0.3090s
Epoch 10| Loss: 0.1721| Acc: 1.0000| Train Time: 0.0440s
Train: 1.0000| Val: 0.7460| Test: 0.7830| Eval Time: 0.3205s
Epoch 11| Loss: 0.2362| Acc: 0.9929| Train Time: 0.0420s
Train: 1.0000| Val: 0.7440| Test: 0.7770| Eval Time: 0.3190s
Epoch 12| Loss: 0.1662| Acc: 1.0000| Train Time: 0.0470s
Train: 1.0000| Val: 0.7440| Test: 0.7800| Eval Time: 0.3206s
Epoch 13| Loss: 0.1432| Acc: 0.9929| Train Time: 0.0380s
Train: 1.0000| Val: 0.7480| Test: 0.7830| Eval Time: 0.3232s
Epoch 14| Loss: 0.1306| Acc: 1.0000| Train Time: 0.0430s
Train: 1.0000| Val: 0.7440| Test: 0.7820| Eval Time: 0.3102s
Epoch 15| Loss: 0.0777| Acc: 1.0000| Train Time: 0.0410s
Train: 1.0000| Val: 0.7460| Test: 0.7840| Eval Time: 0.3115s
Epoch 16| Loss: 0.0842| Acc: 0.9929| Train Time: 0.0420s
Train: 1.0000| Val: 0.7500| Test: 0.7820| Eval Time: 0.2990s
Epoch 17| Loss: 0.0798| Acc: 1.0000| Train Time: 0.0420s
Train: 1.0000| Val: 0.7580| Test: 0.7810| Eval Time: 0.3135s
Epoch 18| Loss: 0.0453| Acc: 1.0000| Train Time: 0.0380s
Train: 1.0000| Val: 0.7600| Test: 0.7810| Eval Time: 0.3190s
Epoch 19| Loss: 0.0657| Acc: 1.0000| Train Time: 0.0390s
Train: 1.0000| Val: 0.7640| Test: 0.7810| Eval Time: 0.3281s
Epoch 20| Loss: 0.0443| Acc: 1.0000| Train Time: 0.0450s
Train: 1.0000| Val: 0.7620| Test: 0.7810| Eval Time: 0.3486s
Epoch 21| Loss: 0.0271| Acc: 1.0000| Train Time: 0.0520s
Train: 1.0000| Val: 0.7620| Test: 0.7840| Eval Time: 0.3200s
Epoch 22| Loss: 0.0283| Acc: 1.0000| Train Time: 0.0421s
Train: 1.0000| Val: 0.7620| Test: 0.7810| Eval Time: 0.3420s
